"id","fqdn/ip","port","severity","finding","cve","cwe"
"FREAK","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=BE45E43125A6AADD8CC0203FFB3CC861ED29145ABD101C0464EC9F740DC5BC9B","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","elisa.service-civique.gouv.fr/217.109.233.83","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","No connection","",""
"clientsimulation-java_80442","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","100","",""
"protocol_support_score_weighted","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","30","",""
"key_exchange_score","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","100","",""
"key_exchange_score_weighted","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","30","",""
"cipher_strength_score","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","60","",""
"cipher_strength_score_weighted","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","24","",""
"final_score","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","84","",""
"overall_grade","elisa.service-civique.gouv.fr/217.109.233.83","443","MEDIUM","B","",""
"grade_cap_reason_1","elisa.service-civique.gouv.fr/217.109.233.83","443","INFO","Grade capped to B. Issues with chain of trust (chain incomplete)","",""
