"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","not present","",""
"cert_crlDistributionPoints","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","--","",""
"cert_ocspURL","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","enm.mes-services.mer.gouv.fr/194.5.170.186","443","LOW","not offered","",""
"cert_mustStapleExtension","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","--","",""
"DNS_CAArecord","enm.mes-services.mer.gouv.fr/194.5.170.186","443","LOW","--","",""
"certificate_transparency","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","yes (certificate extension)","",""
"certs_countServer","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","2","",""
"certs_list_ordering_problem","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","no","",""
"cert_caIssuers","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","R11 (Let's Encrypt from US)","",""
