"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_121_ios_122","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_154_osx_1231","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_7u25","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","No connection","",""
"clientsimulation-java_8u161","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1703","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-go_1178","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-libressl_283","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_303","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
